#Format: JPTC-ISOGAIN/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-18T16:45:14.816Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Sony ILCE-7RM6
#ImageWidth: 9984
#ImageHeight: 6656
#ImagePixels: 66453504
#Firmware: 1.0.1
#Lens: 2470GM2
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: companded
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 10240x7168
#SensorBlackTag: 512
#SensorMaximum: 16383
#Ladder: auto-shutter
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
# ShutterSec is the NOMINAL time from the file. A mechanical shutter
# departs from it systematically and unreadably, which is what the
# paired-shutter ladder exists to sidestep.
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
#
# g1/g2 = (t1/t2) * (Mean2 - BL2) / (Mean1 - BL1), with BL from the dark set.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,ShutterGroup,File,Channel,ColorIndex,N,Mean,Std,ClipFrac
100,0.4000000059604645,10/25,,2.799999952316284,0.400000,DSC04638.ARW,C00,0,5752500,4713.6643262929165,1060.9578901910816,0
100,0.4000000059604645,10/25,,2.799999952316284,0.400000,DSC04638.ARW,C01,1,5752500,6311.193329161234,1619.2878534037702,0
100,0.4000000059604645,10/25,,2.799999952316284,0.400000,DSC04638.ARW,C10,3,5752500,6308.912917514124,1619.0832759645527,0
100,0.4000000059604645,10/25,,2.799999952316284,0.400000,DSC04638.ARW,C11,2,5752500,1880.0742367666232,391.46682600641935,0
125,0.3333333432674408,1/3,,2.799999952316284,0.333333,DSC04639.ARW,C00,0,5752500,4699.829051542807,1058.6039604389268,0
125,0.3333333432674408,1/3,,2.799999952316284,0.333333,DSC04639.ARW,C01,1,5752500,6294.986048152977,1616.0819624188205,0
125,0.3333333432674408,1/3,,2.799999952316284,0.333333,DSC04639.ARW,C10,3,5752500,6292.892463624511,1615.990408730733,0
125,0.3333333432674408,1/3,,2.799999952316284,0.333333,DSC04639.ARW,C11,2,5752500,1874.355775054324,390.35937051131674,0
160,0.25,1/4,,2.799999952316284,0.250000,DSC04640.ARW,C00,0,5752500,4688.962196262494,1055.720620943145,0
160,0.25,1/4,,2.799999952316284,0.250000,DSC04640.ARW,C01,1,5752500,6279.857314732725,1610.983093232725,0
160,0.25,1/4,,2.799999952316284,0.250000,DSC04640.ARW,C10,3,5752500,6277.831760799652,1610.9618338326795,0
160,0.25,1/4,,2.799999952316284,0.250000,DSC04640.ARW,C11,2,5752500,1870.9377705345503,389.5248468731747,0
200,0.20000000298023224,1/5,,2.799999952316284,0.200000,DSC04641.ARW,C00,0,5752500,4705.546633289874,1060.220039425384,0
200,0.20000000298023224,1/5,,2.799999952316284,0.200000,DSC04641.ARW,C01,1,5752500,6303.801448413733,1617.7876102650341,0
200,0.20000000298023224,1/5,,2.799999952316284,0.200000,DSC04641.ARW,C10,3,5752500,6302.0194814428505,1617.7252052497934,0
200,0.20000000298023224,1/5,,2.799999952316284,0.200000,DSC04641.ARW,C11,2,5752500,1876.4724469361147,391.46788676133804,0
250,0.1666666716337204,1/6,,2.799999952316284,0.166667,DSC04642.ARW,C00,0,5752500,4682.569033116037,1054.9701510038626,0
250,0.1666666716337204,1/6,,2.799999952316284,0.166667,DSC04642.ARW,C01,1,5752500,6268.12773628857,1608.3185341213448,0
250,0.1666666716337204,1/6,,2.799999952316284,0.166667,DSC04642.ARW,C10,3,5752500,6266.472398261625,1608.3218305483929,0
250,0.1666666716337204,1/6,,2.799999952316284,0.166667,DSC04642.ARW,C11,2,5752500,1868.823472055628,389.78769312700007,0
320,0.125,1/8,,2.799999952316284,0.125000,DSC04643.ARW,C00,0,5752500,4682.5587973924385,1055.4528045224456,0
320,0.125,1/8,,2.799999952316284,0.125000,DSC04643.ARW,C01,1,5752500,6274.302561495002,1610.435373741893,0
320,0.125,1/8,,2.799999952316284,0.125000,DSC04643.ARW,C10,3,5752500,6272.706396175576,1610.5313760090007,0
320,0.125,1/8,,2.799999952316284,0.125000,DSC04643.ARW,C11,2,5752500,1868.3852269448066,390.19476556255825,0
400,0.10000000149011612,1/10,,2.799999952316284,0.100000,DSC04644.ARW,C00,0,5752500,4704.623453628857,1061.8231801743602,0
400,0.10000000149011612,1/10,,2.799999952316284,0.100000,DSC04644.ARW,C01,1,5752500,6303.057388092134,1619.0633179518406,0
400,0.10000000149011612,1/10,,2.799999952316284,0.100000,DSC04644.ARW,C10,3,5752500,6301.954191395045,1619.3655888997705,0
400,0.10000000149011612,1/10,,2.799999952316284,0.100000,DSC04644.ARW,C11,2,5752500,1875.0292997827032,392.6600735646867,0
500,0.07692307978868484,1/13,,2.799999952316284,0.0769231,DSC04645.ARW,C00,0,5752500,4707.849667275098,1063.674007506806,0
500,0.07692307978868484,1/13,,2.799999952316284,0.0769231,DSC04645.ARW,C01,1,5752500,6308.557037288136,1621.731183078387,0
500,0.07692307978868484,1/13,,2.799999952316284,0.0769231,DSC04645.ARW,C10,3,5752500,6307.583619817471,1622.0642054655723,0
500,0.07692307978868484,1/13,,2.799999952316284,0.0769231,DSC04645.ARW,C11,2,5752500,1875.9650331160365,393.68295809926735,0
640,0.06666667014360428,1/15,,2.799999952316284,0.0666667,DSC04646.ARW,C00,0,5752500,4738.064963928727,1073.2500939453785,0
640,0.06666667014360428,1/15,,2.799999952316284,0.0666667,DSC04646.ARW,C01,1,5752500,6354.6232822251195,1636.9523434592202,0
640,0.06666667014360428,1/15,,2.799999952316284,0.0666667,DSC04646.ARW,C10,3,5752500,6353.953214776184,1637.2297091930752,0
640,0.06666667014360428,1/15,,2.799999952316284,0.0666667,DSC04646.ARW,C11,2,5752500,1882.0055855714907,396.3821638502136,0
800,0.05000000074505806,1/20,,2.799999952316284,0.0500000,DSC04647.ARW,C00,0,5752500,4732.573868752716,1073.1636123759463,0
800,0.05000000074505806,1/20,,2.799999952316284,0.0500000,DSC04647.ARW,C01,1,5752500,6343.172546718818,1634.349146950627,0
800,0.05000000074505806,1/20,,2.799999952316284,0.0500000,DSC04647.ARW,C10,3,5752500,6342.848295697523,1634.7267543189807,0
800,0.05000000074505806,1/20,,2.799999952316284,0.0500000,DSC04647.ARW,C11,2,5752500,1880.2554458061713,397.13186137256906,0
1000,0.03999999910593033,1/25,,2.799999952316284,0.0400000,DSC04648.ARW,C00,0,5752500,4727.999653715776,1073.78335382022,0
1000,0.03999999910593033,1/25,,2.799999952316284,0.0400000,DSC04648.ARW,C01,1,5752500,6337.9512196436335,1634.6045132212255,0
1000,0.03999999910593033,1/25,,2.799999952316284,0.0400000,DSC04648.ARW,C10,3,5752500,6337.82510751847,1635.0323688526146,0
1000,0.03999999910593033,1/25,,2.799999952316284,0.0400000,DSC04648.ARW,C11,2,5752500,1879.1305675793133,398.3103811430626,0
1250,0.03333333507180214,1/30,,2.799999952316284,0.0333333,DSC04649.ARW,C00,0,5752500,4725.192033029118,1075.3700387526803,0
1250,0.03333333507180214,1/30,,2.799999952316284,0.0333333,DSC04649.ARW,C01,1,5752500,6338.200370447631,1636.7132971681604,0
1250,0.03333333507180214,1/30,,2.799999952316284,0.0333333,DSC04649.ARW,C10,3,5752500,6337.948406779661,1637.2314013363612,0
1250,0.03333333507180214,1/30,,2.799999952316284,0.0333333,DSC04649.ARW,C11,2,5752500,1877.8680518035637,399.9583401612647,0
1600,0.02500000037252903,1/40,,2.799999952316284,0.0250000,DSC04650.ARW,C00,0,5752500,4727.281159843546,1078.728940753133,0
1600,0.02500000037252903,1/40,,2.799999952316284,0.0250000,DSC04650.ARW,C01,1,5752500,6339.877353846154,1639.870007552127,0
1600,0.02500000037252903,1/40,,2.799999952316284,0.0250000,DSC04650.ARW,C10,3,5752500,6340.205579661017,1640.4699985056209,0
1600,0.02500000037252903,1/40,,2.799999952316284,0.0250000,DSC04650.ARW,C11,2,5752500,1878.347344111256,402.3789737052287,0
2000,0.019999999552965164,1/50,,2.799999952316284,0.0200000,DSC04651.ARW,C00,0,5752500,4728.152469534984,1082.4940877813958,0
2000,0.019999999552965164,1/50,,2.799999952316284,0.0200000,DSC04651.ARW,C01,1,5752500,6340.308063276836,1643.4324432270967,0
2000,0.019999999552965164,1/50,,2.799999952316284,0.0200000,DSC04651.ARW,C10,3,5752500,6340.564145328118,1644.0648633278017,0
2000,0.019999999552965164,1/50,,2.799999952316284,0.0200000,DSC04651.ARW,C11,2,5752500,1878.9250847457627,405.46362375891084,0
2500,0.01666666753590107,1/60,,2.799999952316284,0.0166667,DSC04652.ARW,C00,0,5752500,4716.057769665363,1084.469862431896,0
2500,0.01666666753590107,1/60,,2.799999952316284,0.0166667,DSC04652.ARW,C01,1,5752500,6322.908000869187,1643.0050423831367,0
2500,0.01666666753590107,1/60,,2.799999952316284,0.0166667,DSC04652.ARW,C10,3,5752500,6323.685438157323,1643.9332815976043,0
2500,0.01666666753590107,1/60,,2.799999952316284,0.0166667,DSC04652.ARW,C11,2,5752500,1875.0420672750977,408.1067739547883,0
3200,0.012500000186264515,1/80,,2.799999952316284,0.0125000,DSC04653.ARW,C00,0,5752500,4731.688967753151,1093.670792761938,0
3200,0.012500000186264515,1/80,,2.799999952316284,0.0125000,DSC04653.ARW,C01,1,5752500,6344.953373837462,1654.195429107401,0
3200,0.012500000186264515,1/80,,2.799999952316284,0.0125000,DSC04653.ARW,C10,3,5752500,6346.118636071274,1654.9376010257843,0
3200,0.012500000186264515,1/80,,2.799999952316284,0.0125000,DSC04653.ARW,C11,2,5752500,1881.388505693177,413.97357065884347,0
4000,0.009999999776482582,1/100,,2.799999952316284,0.0100000,DSC04654.ARW,C00,0,5752500,4726.39383763581,1098.243255739766,0
4000,0.009999999776482582,1/100,,2.799999952316284,0.0100000,DSC04654.ARW,C01,1,5752500,6329.762920295524,1654.738932811082,0
4000,0.009999999776482582,1/100,,2.799999952316284,0.0100000,DSC04654.ARW,C10,3,5752500,6331.595735767058,1655.670946057515,0
4000,0.009999999776482582,1/100,,2.799999952316284,0.0100000,DSC04654.ARW,C11,2,5752500,1883.8338753585397,418.9240707208101,0
5000,0.00800000037997961,1/125,,2.799999952316284,0.00800000,DSC04655.ARW,C00,0,5752500,4743.826093350717,1107.9956401527675,0
5000,0.00800000037997961,1/125,,2.799999952316284,0.00800000,DSC04655.ARW,C01,1,5752500,6341.453747414168,1659.6579829872665,0
5000,0.00800000037997961,1/125,,2.799999952316284,0.00800000,DSC04655.ARW,C10,3,5752500,6342.913786353759,1660.6286043935484,0
5000,0.00800000037997961,1/125,,2.799999952316284,0.00800000,DSC04655.ARW,C11,2,5752500,1897.9251308126902,427.6236795892122,0
6400,0.0062500000931322575,1/160,,2.799999952316284,0.00625000,DSC04656.ARW,C00,0,5752500,4740.754830421556,1117.177004071353,0
6400,0.0062500000931322575,1/160,,2.799999952316284,0.00625000,DSC04656.ARW,C01,1,5752500,6342.405532029552,1669.9847867771393,0
6400,0.0062500000931322575,1/160,,2.799999952316284,0.00625000,DSC04656.ARW,C10,3,5752500,6343.933107170796,1670.8246754307427,0
6400,0.0062500000931322575,1/160,,2.799999952316284,0.00625000,DSC04656.ARW,C11,2,5752500,1902.7544222511951,436.8315993579717,0
8000,0.004999999888241291,1/200,,2.799999952316284,0.00500000,DSC04657.ARW,C00,0,5752500,4777.989033985224,1140.4960360308135,0
8000,0.004999999888241291,1/200,,2.799999952316284,0.00500000,DSC04657.ARW,C01,1,5752500,6391.365685354193,1696.8626162180246,0
8000,0.004999999888241291,1/200,,2.799999952316284,0.00500000,DSC04657.ARW,C10,3,5752500,6392.668628248588,1697.5356031601455,0
8000,0.004999999888241291,1/200,,2.799999952316284,0.00500000,DSC04657.ARW,C11,2,5752500,1917.8988870925684,452.6732865093968,0
10000,0.004000000189989805,1/250,,2.799999952316284,0.00400000,DSC04658.ARW,C00,0,5752500,4753.9134673620165,1151.3492378720161,0
10000,0.004000000189989805,1/250,,2.799999952316284,0.00400000,DSC04658.ARW,C01,1,5752500,6354.712817383746,1699.851349864367,0
10000,0.004000000189989805,1/250,,2.799999952316284,0.00400000,DSC04658.ARW,C10,3,5752500,6355.257894828335,1700.4889853030554,0
10000,0.004000000189989805,1/250,,2.799999952316284,0.00400000,DSC04658.ARW,C11,2,5752500,1913.945696305954,465.63754638389423,0
12800,0.0031250000465661287,1/320,,2.799999952316284,0.00312500,DSC04659.ARW,C00,0,5752500,4785.47353289874,1180.4066710701659,0
12800,0.0031250000465661287,1/320,,2.799999952316284,0.00312500,DSC04659.ARW,C01,1,5752500,6395.281024771838,1729.4384688854714,0
12800,0.0031250000465661287,1/320,,2.799999952316284,0.00312500,DSC04659.ARW,C10,3,5752500,6397.380516644937,1730.8476598519537,0
12800,0.0031250000465661287,1/320,,2.799999952316284,0.00312500,DSC04659.ARW,C11,2,5752500,1929.1833107344632,487.9870154854412,0
16000,0.0024999999441206455,1/400,,2.799999952316284,0.00250000,DSC04660.ARW,C00,0,5752500,4736.248722990004,1172.8697248453968,0
16000,0.0024999999441206455,1/400,,2.799999952316284,0.00250000,DSC04660.ARW,C01,1,5752500,6368.201472750978,1704.8206209951998,0
16000,0.0024999999441206455,1/400,,2.799999952316284,0.00250000,DSC04660.ARW,C10,3,5752500,6369.638089526293,1705.3058750148239,0
16000,0.0024999999441206455,1/400,,2.799999952316284,0.00250000,DSC04660.ARW,C11,2,5752500,1945.3823494132985,499.59324596706324,0
20000,0.0020000000949949026,1/500,,2.799999952316284,0.00200000,DSC04661.ARW,C00,0,5752500,4752.619208865711,1201.8579254268154,0
20000,0.0020000000949949026,1/500,,2.799999952316284,0.00200000,DSC04661.ARW,C01,1,5752500,6392.116200782269,1729.6655375532946,0
20000,0.0020000000949949026,1/500,,2.799999952316284,0.00200000,DSC04661.ARW,C10,3,5752500,6394.822985136897,1730.4396638728579,0
20000,0.0020000000949949026,1/500,,2.799999952316284,0.00200000,DSC04661.ARW,C11,2,5752500,1960.5757129943502,527.143106401205,0
25600,0.0015625000232830644,1/640,,2.799999952316284,0.00156250,DSC04662.ARW,C00,0,5752500,4745.76658357236,1230.806452702692,0
25600,0.0015625000232830644,1/640,,2.799999952316284,0.00156250,DSC04662.ARW,C01,1,5752500,6387.334055801825,1754.5321120264125,0
25600,0.0015625000232830644,1/640,,2.799999952316284,0.00156250,DSC04662.ARW,C10,3,5752500,6388.92278904824,1755.3788681339106,0
25600,0.0015625000232830644,1/640,,2.799999952316284,0.00156250,DSC04662.ARW,C11,2,5752500,1960.4309590612777,558.3033174159009,0
32000,0.0012499999720603228,1/800,,2.799999952316284,0.00125000,DSC04663.ARW,C00,0,5752500,4771.3683944372015,1272.8028203808306,0
32000,0.0012499999720603228,1/800,,2.799999952316284,0.00125000,DSC04663.ARW,C01,1,5752500,6423.527853976532,1795.5429004915263,0
32000,0.0012499999720603228,1/800,,2.799999952316284,0.00125000,DSC04663.ARW,C10,3,5752500,6426.8969230769235,1796.9338125055624,0
32000,0.0012499999720603228,1/800,,2.799999952316284,0.00125000,DSC04663.ARW,C11,2,5752500,1976.261027727075,596.9901948535784,0
40000,0.0010000000474974513,1/1000,,2.799999952316284,0.00100000,DSC04664.ARW,C00,0,5752500,4777.544576097349,1321.1177130798665,0
40000,0.0010000000474974513,1/1000,,2.799999952316284,0.00100000,DSC04664.ARW,C01,1,5752500,6434.292872316384,1841.3266111300554,0
40000,0.0010000000474974513,1/1000,,2.799999952316284,0.00100000,DSC04664.ARW,C10,3,5752500,6435.591194263364,1842.5862147029943,0
40000,0.0010000000474974513,1/1000,,2.799999952316284,0.00100000,DSC04664.ARW,C11,2,5752500,1976.7295186440679,644.1640337914732,0
51200,0.0007999999797903001,1/1250,,2.799999952316284,0.000800000,DSC04665.ARW,C00,0,5752500,4814.035509083007,1388.2643612096472,0
51200,0.0007999999797903001,1/1250,,2.799999952316284,0.000800000,DSC04665.ARW,C01,1,5752500,6489.297104041721,1910.4787555207533,0
51200,0.0007999999797903001,1/1250,,2.799999952316284,0.000800000,DSC04665.ARW,C10,3,5752500,6489.261018861364,1911.6501861071606,0
51200,0.0007999999797903001,1/1250,,2.799999952316284,0.000800000,DSC04665.ARW,C11,2,5752500,1988.593117601043,699.6770515687616,0
64000,0.0006249999860301614,1/1600,,2.799999952316284,0.000625000,DSC04666.ARW,C00,0,5752500,6341.105222251195,1456.1456639160233,0
64000,0.0006249999860301614,1/1600,,2.799999952316284,0.000625000,DSC04666.ARW,C01,1,5752500,8015.323432942199,1978.898354973096,0
64000,0.0006249999860301614,1/1600,,2.799999952316284,0.000625000,DSC04666.ARW,C10,3,5752500,8018.90618357236,1980.3772217234787,0
64000,0.0006249999860301614,1/1600,,2.799999952316284,0.000625000,DSC04666.ARW,C11,2,5752500,3522.6788382442414,759.8382430692201,0
80000,0.0005000000237487257,1/2000,,2.799999952316284,0.000500000,DSC04667.ARW,C00,0,5752500,6392.404013733159,1555.0081955580604,0
80000,0.0005000000237487257,1/2000,,2.799999952316284,0.000500000,DSC04667.ARW,C01,1,5752500,8072.613048066059,2081.965860909322,1.738374619730552e-7
80000,0.0005000000237487257,1/2000,,2.799999952316284,0.000500000,DSC04667.ARW,C10,3,5752500,8070.481333854846,2082.40573265476,1.738374619730552e-7
80000,0.0005000000237487257,1/2000,,2.799999952316284,0.000500000,DSC04667.ARW,C11,2,5752500,3532.205708474576,835.3025275138943,0
102400,0.00039999998989515007,1/2500,,2.799999952316284,0.000400000,DSC04668.ARW,C00,0,5752500,6399.936250847458,1674.7284006857915,0
102400,0.00039999998989515007,1/2500,,2.799999952316284,0.000400000,DSC04668.ARW,C01,1,5752500,8089.4070412863975,2205.6719466311833,0.000005215123859191656
102400,0.00039999998989515007,1/2500,,2.799999952316284,0.000400000,DSC04668.ARW,C10,3,5752500,8087.3253037809645,2205.008398656036,0.000004867448935245545
102400,0.00039999998989515007,1/2500,,2.799999952316284,0.000400000,DSC04668.ARW,C11,2,5752500,3536.0153142112126,927.0144863042007,0
